Date,Campaign_Platform,Campaign_Type,Ad_Spend_USD,Clicks,Impressions,Conversions,Revenue_USD,Target_Audience,SEO_Keyword,SEO_Search_Volume,SEO_Difficulty
2024-05-06,Google Search,Re-engagement,230.54,3127,4982,4,95.354,Working Professionals,free habit tracker,4569,1.4
2024-03-04,Facebook,Re-engagement,183.69,211,20673,14,786.44,Students,secure investment tracker,17411,4.2
2024-08-14,TikTok,Re-engagement,349.9,2288,49879,6,402.71,Gen Z,free habit tracker,9122,4.9
2024-02-01,Facebook,App Install,317.47,2220,36741,11,0.0,Gen Z,easy goal setting,28121,2.7
2024-06-24,Instagram,Performance/ROAS,263.95,3327,40281,9,628.29,Working Professionals,easy goal setting,15260,3.7
2024-03-13,Facebook,Performance/ROAS,151.86,2957,8272,10,979.59,Students,top rated productivity app,10854,2.6
2024-01-03,Facebook,Re-engagement,353.6,3457,3875,6,546.88,Millennials,mobile finance solutions,32369,2.0
2024-08-22,Facebook,Performance/ROAS,258.43,4350,32519,10,513.47,Millennials,easy goal setting,4082,2.5
2024-03-29,TikTok,Re-engagement,334.95,4816,43519,16,256.27,Students,free habit tracker,16450,2.5
2024-03-04,Facebook,App Install,137.62,4812,35769,14,0.0,Students,top rated productivity app,45396,0.8
2024-06-08,Google Search,Performance/ROAS,207.58,3330,47415,15,220.06,Working Professionals,mobile finance solutions,17113,3.5
2024-10-22,Facebook,Performance/ROAS,49.86,2383,30571,7,333.4,Students,secure investment tracker,5611,4.3
2024-01-24,Google Search,Performance/ROAS,58.8,1728,36588,10,103.03,Gen Z,free habit tracker,19753,3.9
2024-03-03,Facebook,Performance/ROAS,199.3,3866,47994,10,181.48,Millennials,secure investment tracker,18272,1.2
2024-11-08,Google Search,Brand Awareness,135.24,4298,24616,7,912.92,Gen Z,top rated productivity app,29672,4.9
2024-04-03,Google Search,App Install,17.49,1226,40676,8,0.0,Students,best budget planning app,30144,5.0
2024-11-07,Facebook,Performance/ROAS,8.24,4138,10897,11,787.7,Working Professionals,top rated productivity app,32892,1.9
2024-12-08,Google Search,Re-engagement,124.7,2440,48721,17,694.63,Working Professionals,best budget planning app,34685,1.1
2024-01-19,Facebook,Performance/ROAS,260.41,3397,36689,6,163.65,Gen Z,top rated productivity app,21259,4.3
2024-01-26,Facebook,Performance/ROAS,318.57,1678,11458,6,212.27,Students,top rated productivity app,4755,2.7
2024-07-20,Google Search,Performance/ROAS,161.76,4559,14321,8,453.63,Gen Z,free habit tracker,14664,3.3
2024-12-15,Facebook,Performance/ROAS,382.13,4264,43547,14,496.29,Working Professionals,best budget planning app,45597,4.1
2024-04-14,Instagram,Re-engagement,327.57,3119,33024,12,419.18,Gen Z,mobile finance solutions,48402,2.5
2024-04-05,Facebook,Performance/ROAS,274.66,1111,40443,12,457.18,Millennials,best budget planning app,43592,3.7
2024-08-08,Google Search,Re-engagement,443.06,398,13740,11,510.79,Millennials,free habit tracker,34493,3.9
2024-07-10,Instagram,Performance/ROAS,96.65,2347,9450,9,966.1,Working Professionals,best budget planning app,43788,2.5
2024-01-02,Google Search,Re-engagement,90.7,1912,29669,14,540.9,Working Professionals,top rated productivity app,4109,3.5
2024-06-10,Google Search,Performance/ROAS,165.15,4828,7284,11,7.32,Millennials,best budget planning app,1843,4.1
2024-02-10,Google Search,App Install,444.28,4192,44618,19,0.0,Students,top rated productivity app,26240,0.6
2024-01-05,Instagram,Performance/ROAS,202.93,3340,15028,22,523.42,Working Professionals,best budget planning app,24699,4.2
2024-04-14,Google Search,Performance/ROAS,153.61,1784,21189,15,938.02,Gen Z,free habit tracker,8921,4.7
2024-10-15,Google Search,Brand Awareness,158.41,3952,43130,7,828.16,Millennials,best budget planning app,27599,1.9
2024-06-08,TikTok,Re-engagement,100.68,1509,28041,10,641.41,Students,best budget planning app,31419,3.1
2024-07-11,Google Search,Performance/ROAS,326.63,669,12639,14,295.42,Working Professionals,mobile finance solutions,29822,4.6
2024-06-04,Facebook,Brand Awareness,21.9,755,34085,9,226.87,Millennials,mobile finance solutions,33436,2.0
2024-05-04,Facebook,Brand Awareness,84.72,4621,40997,14,294.1,Students,easy goal setting,48163,3.5
2024-09-26,Facebook,Re-engagement,54.52,1749,45835,14,764.81,Gen Z,mobile finance solutions,31521,4.2
2024-11-05,TikTok,Re-engagement,195.12,2702,21279,6,565.03,Gen Z,mobile finance solutions,37428,2.1
2024-09-15,Facebook,Performance/ROAS,247.27,1924,27768,8,742.47,Students,top rated productivity app,1447,0.8
2024-03-13,Google Search,App Install,92.65,2700,23685,15,0.0,Millennials,top rated productivity app,45788,3.3
2024-05-10,Facebook,App Install,6.18,1026,4349,8,0.0,Students,top rated productivity app,1909,3.5
2024-11-03,Facebook,App Install,108.52,4717,11957,7,0.0,Gen Z,secure investment tracker,11832,2.4
2024-01-26,Google Search,App Install,499.01,2082,28797,7,0.0,Working Professionals,top rated productivity app,27566,4.6
2024-07-16,Facebook,App Install,232.52,2376,43358,10,0.0,Millennials,top rated productivity app,45625,3.7
2024-10-20,Google Search,Performance/ROAS,324.5,569,22816,11,521.59,Working Professionals,secure investment tracker,26596,4.5
2024-03-06,TikTok,App Install,29.98,3382,22686,12,0.0,Students,secure investment tracker,41953,0.6
2024-09-09,Google Search,Performance/ROAS,37.78,2228,21683,17,587.49,Students,top rated productivity app,15086,0.9
2024-07-04,Google Search,Performance/ROAS,54.07,2181,49251,10,450.2,Students,secure investment tracker,6920,1.6
2024-04-22,Facebook,App Install,181.26,1264,15142,6,0.0,Millennials,secure investment tracker,21007,1.8
2024-03-02,Facebook,Performance/ROAS,317.44,2864,10946,10,961.67,Gen Z,free habit tracker,29787,0.7
2024-09-30,Google Search,Performance/ROAS,365.63,1792,15227,9,581.12,Gen Z,top rated productivity app,28684,1.1
2024-04-15,Facebook,App Install,34.74,4787,48876,7,0.0,Students,best budget planning app,35798,4.2
2024-12-14,Google Search,Re-engagement,78.4,1939,46716,5,903.0,Working Professionals,easy goal setting,40237,3.0
2024-04-06,Facebook,Performance/ROAS,344.96,3559,11795,7,637.56,Millennials,free habit tracker,39217,3.2
2024-03-06,Instagram,App Install,196.76,4140,37569,9,0.0,Gen Z,top rated productivity app,20693,1.5
2024-09-20,Facebook,Performance/ROAS,454.68,4842,21380,9,27.79,Millennials,top rated productivity app,42864,2.8
2024-12-21,Instagram,Performance/ROAS,19.03,848,40519,11,661.86,Millennials,free habit tracker,3395,1.0
2024-11-25,Google Search,Performance/ROAS,14.11,4831,42197,5,494.7,Students,free habit tracker,37553,4.3
2024-04-05,Facebook,Performance/ROAS,264.39,3993,6392,10,44.48,Millennials,free habit tracker,41837,3.1
2024-12-22,Google Search,Re-engagement,309.65,4927,24458,18,667.97,Working Professionals,free habit tracker,4237,1.4
2024-11-10,Facebook,Performance/ROAS,16.34,3125,8435,5,43.57,Gen Z,free habit tracker,4627,3.9
2024-01-07,Facebook,Performance/ROAS,130.23,3347,46841,11,43.16,Students,free habit tracker,35184,1.9
2024-12-13,Facebook,App Install,365.55,4489,2969,10,0.0,Millennials,best budget planning app,35968,1.6
2024-07-01,Google Search,Performance/ROAS,44.19,147,47994,7,116.92,Working Professionals,free habit tracker,37433,4.1
2024-09-13,Facebook,App Install,480.55,2881,39814,13,0.0,Students,free habit tracker,46185,4.8
2024-05-24,TikTok,Re-engagement,7.91,83,42308,9,963.36,Millennials,mobile finance solutions,18144,3.8
2024-03-11,Facebook,App Install,439.67,4365,4821,9,0.0,Students,best budget planning app,5735,2.9
2024-12-05,Facebook,Performance/ROAS,220.43,680,35401,11,637.47,Gen Z,best budget planning app,5055,4.7
2024-05-17,Instagram,Re-engagement,402.23,2599,3455,7,634.93,Gen Z,secure investment tracker,33432,3.0
2024-09-20,Instagram,Re-engagement,149.55,262,47374,7,7.87,Working Professionals,top rated productivity app,35295,1.9
2024-04-08,Google Search,App Install,412.56,3190,10922,12,0.0,Gen Z,best budget planning app,36069,3.5
2024-03-20,Facebook,Performance/ROAS,199.96,100,33491,6,253.03,Students,mobile finance solutions,1825,3.2
2024-09-10,Google Search,Performance/ROAS,345.95,412,25858,9,632.04,Working Professionals,easy goal setting,34814,1.2
2024-11-20,Google Search,App Install,156.22,302,29867,11,0.0,Working Professionals,secure investment tracker,22251,0.6
2024-02-04,TikTok,Re-engagement,209.35,3931,30283,5,162.3,Working Professionals,easy goal setting,24851,0.6
2024-08-09,Facebook,Performance/ROAS,251.34,2328,22532,13,544.08,Working Professionals,best budget planning app,28779,2.1
2024-09-13,TikTok,Performance/ROAS,20.69,3210,38945,14,970.53,Millennials,free habit tracker,48338,1.0
2024-01-20,Google Search,Performance/ROAS,319.08,1593,49887,11,891.18,Millennials,easy goal setting,49636,4.5
2024-11-22,Facebook,Performance/ROAS,65.33,3404,20692,14,977.96,Students,easy goal setting,43606,1.9
2024-08-16,TikTok,Performance/ROAS,479.76,4745,24549,18,132.52,Millennials,secure investment tracker,10493,4.9
2024-08-16,Google Search,Re-engagement,99.08,2115,25682,5,562.71,Millennials,best budget planning app,33641,4.4
2024-01-31,Facebook,Performance/ROAS,391.41,3335,11985,12,34.2,Gen Z,free habit tracker,18276,0.8
2024-06-06,Instagram,Re-engagement,153.55,1758,14320,9,943.09,Working Professionals,free habit tracker,5178,2.4
2024-06-06,Facebook,Re-engagement,217.01,3687,21091,11,34.69,Students,free habit tracker,46321,1.8
2024-09-11,Facebook,Performance/ROAS,314.66,1657,11654,11,780.22,Students,mobile finance solutions,21089,4.2
2024-06-11,Google Search,Re-engagement,133.03,3855,8506,12,405.64,Students,free habit tracker,15125,1.1
2024-01-09,Facebook,Brand Awareness,202.19,3783,5631,13,423.7,Students,mobile finance solutions,44013,2.5
2024-02-18,Facebook,App Install,230.06,4511,2953,7,0.0,Gen Z,mobile finance solutions,47920,1.8
2024-06-17,Google Search,App Install,426.07,1927,16794,8,0.0,Gen Z,best budget planning app,33945,3.8
2024-08-12,Instagram,Performance/ROAS,200.95,865,21963,10,737.67,Millennials,mobile finance solutions,44595,2.1
2024-02-22,Facebook,Performance/ROAS,307.28,754,25672,11,16.43,Working Professionals,best budget planning app,28638,3.5
2024-07-28,Instagram,Re-engagement,108.28,3161,27183,7,627.52,Gen Z,secure investment tracker,6476,3.4
2024-01-22,Facebook,Performance/ROAS,207.48,4634,1118,11,446.2,Millennials,easy goal setting,35551,2.9
2024-09-25,Facebook,Performance/ROAS,349.38,4277,25670,10,869.9,Millennials,secure investment tracker,21465,3.0
2024-05-20,Facebook,App Install,232.88,2712,27103,20,0.0,Millennials,easy goal setting,35941,1.9
2024-04-17,Facebook,Performance/ROAS,195.95,1178,40418,12,52.07,Working Professionals,easy goal setting,36956,4.0
2024-03-03,Facebook,Performance/ROAS,104.02,2699,29455,6,511.75,Working Professionals,mobile finance solutions,24473,1.2
2024-06-11,Facebook,App Install,264.62,1145,17829,12,0.0,Millennials,mobile finance solutions,1091,3.2
2024-02-22,Facebook,Re-engagement,189.09,168,44627,11,350.68,Gen Z,mobile finance solutions,12525,2.9
2024-12-26,Facebook,Performance/ROAS,358.2,1407,38230,11,9.68,Working Professionals,top rated productivity app,36280,4.6
2024-01-01,Google Search,Re-engagement,278.81,2758,37350,9,909.4,Working Professionals,free habit tracker,40529,3.6
2024-04-28,Google Search,Performance/ROAS,458.91,327,26250,11,822.3,Millennials,top rated productivity app,9620,3.5
2024-02-24,Google Search,Brand Awareness,447.76,1523,13809,11,973.96,Working Professionals,easy goal setting,19260,0.5
2024-03-29,Instagram,App Install,223.08,3463,40043,9,0.0,Working Professionals,mobile finance solutions,12643,2.1
2024-03-30,Google Search,App Install,299.46,3137,24169,11,0.0,Working Professionals,free habit tracker,4658,1.8
2024-08-29,Facebook,App Install,121.25,4382,11689,6,0.0,Students,top rated productivity app,6088,2.1
2024-10-18,Facebook,App Install,369.71,1250,23678,11,0.0,Working Professionals,free habit tracker,20470,3.6
2024-08-23,Google Search,Performance/ROAS,440.91,446,42018,8,584.16,Gen Z,secure investment tracker,49746,3.5
2024-08-09,Google Search,Performance/ROAS,187.75,298,25639,8,114.86,Students,top rated productivity app,14289,1.9
2024-05-26,Instagram,App Install,376.12,1884,34439,18,0.0,Students,top rated productivity app,14316,2.9
2024-08-02,Google Search,Performance/ROAS,434.21,514,9216,14,692.78,Gen Z,mobile finance solutions,25343,2.1
2024-07-25,Google Search,Performance/ROAS,267.85,2658,48672,6,770.34,Millennials,top rated productivity app,6011,0.6
2024-09-04,Google Search,Performance/ROAS,79.11,1150,47764,13,295.49,Working Professionals,secure investment tracker,3732,4.6
2024-05-27,Instagram,Brand Awareness,129.75,1722,16423,13,268.82,Millennials,easy goal setting,17766,2.2
2024-11-09,Google Search,Performance/ROAS,169.58,104,31891,12,572.81,Students,free habit tracker,33628,3.6
2024-02-12,Facebook,Performance/ROAS,216.54,3723,29025,3,68.828,Millennials,secure investment tracker,49666,0.6
2024-09-10,Google Search,App Install,214.2,3625,2232,13,0.0,Millennials,mobile finance solutions,11749,4.7
2024-09-22,Instagram,Brand Awareness,89.6,888,47368,9,974.66,Students,easy goal setting,40446,1.4
2024-11-12,Google Search,Re-engagement,10.68,3341,47120,8,480.55,Gen Z,mobile finance solutions,49728,4.8
2024-03-23,Google Search,Performance/ROAS,450.78,2602,30666,13,778.7,Working Professionals,top rated productivity app,877,1.2
2024-07-08,Instagram,Performance/ROAS,327.09,1505,7830,10,927.65,Gen Z,top rated productivity app,20323,3.6
2024-04-25,Google Search,Performance/ROAS,452.48,2913,2404,17,269.24,Students,top rated productivity app,20980,0.9
2024-09-30,Facebook,Brand Awareness,385.64,256,46594,10,781.08,Working Professionals,free habit tracker,29316,5.0
2024-07-05,Google Search,Performance/ROAS,456.35,2720,36088,14,898.65,Gen Z,best budget planning app,2153,1.3
2024-07-25,Google Search,App Install,267.62,3237,16949,10,0.0,Millennials,easy goal setting,30909,4.8
2024-04-21,TikTok,Re-engagement,434.49,2543,15226,11,855.11,Millennials,best budget planning app,20243,3.7
2024-04-23,Facebook,App Install,54.58,920,35053,9,0.0,Gen Z,top rated productivity app,9509,1.0
2024-03-17,TikTok,Re-engagement,67.29,3259,5826,5,747.89,Millennials,mobile finance solutions,37067,1.5
2024-12-21,Google Search,Performance/ROAS,25.9,2777,25254,20,166.16,Millennials,secure investment tracker,29343,4.9
2024-05-21,Google Search,App Install,457.05,511,23576,10,0.0,Gen Z,secure investment tracker,42691,3.6
2024-04-28,Facebook,Performance/ROAS,486.05,93,39272,4,65.88300000000001,Students,mobile finance solutions,2143,1.5
2024-10-01,Facebook,Re-engagement,362.05,4549,33879,6,303.46,Working Professionals,easy goal setting,10464,0.8
2024-02-24,Facebook,Re-engagement,38.3,2075,47511,13,986.89,Students,easy goal setting,19569,2.1
2024-09-15,Facebook,Brand Awareness,66.01,303,49793,13,199.28,Millennials,easy goal setting,13723,1.9
2024-09-27,Instagram,Brand Awareness,15.55,3238,3853,10,914.32,Working Professionals,best budget planning app,27868,4.8
2024-11-26,Google Search,Performance/ROAS,488.73,2856,17662,16,32.01,Millennials,easy goal setting,13506,1.1
2024-11-06,Google Search,App Install,237.25,838,28144,11,0.0,Gen Z,free habit tracker,41373,2.0
2024-08-08,Google Search,Performance/ROAS,146.48,4685,7195,8,509.21,Millennials,best budget planning app,36968,1.9
2024-11-13,Google Search,Performance/ROAS,331.28,1985,40473,17,860.14,Working Professionals,easy goal setting,25081,0.7
2024-02-10,Instagram,Performance/ROAS,357.3,1271,25670,12,379.84,Working Professionals,top rated productivity app,47652,1.6
2024-06-24,Facebook,App Install,380.87,182,32398,7,0.0,Gen Z,free habit tracker,8115,4.3
2024-11-13,Google Search,Re-engagement,143.99,4775,33395,4,41.465,Students,secure investment tracker,34194,3.0
2024-09-04,Google Search,Performance/ROAS,325.94,786,41505,12,99.35,Gen Z,free habit tracker,44788,2.1
2024-07-28,Google Search,Performance/ROAS,76.8,1626,12743,8,173.07,Working Professionals,best budget planning app,15621,1.2
2024-03-25,Google Search,Brand Awareness,358.08,1525,44505,10,40.67,Students,secure investment tracker,24987,1.5
2024-09-15,Facebook,Performance/ROAS,55.97,3013,35749,8,485.38,Gen Z,top rated productivity app,44539,3.6
2024-04-21,Facebook,Re-engagement,243.14,4612,18012,8,98.25,Students,free habit tracker,7279,2.9
2024-06-21,Facebook,Performance/ROAS,178.5,2383,19054,12,660.56,Students,easy goal setting,14096,0.5
2024-03-02,TikTok,Performance/ROAS,211.98,1036,11186,5,299.04,Working Professionals,top rated productivity app,20335,1.5
2024-09-11,Google Search,Performance/ROAS,98.7,4961,8458,12,455.82,Working Professionals,secure investment tracker,14887,4.3
2024-08-01,Google Search,App Install,100.58,3336,38844,12,0.0,Millennials,easy goal setting,6217,4.6
2024-01-28,Facebook,Brand Awareness,104.13,3963,47826,7,126.59,Millennials,secure investment tracker,8227,2.6
2024-12-04,Facebook,Performance/ROAS,164.14,4876,46176,8,535.57,Students,secure investment tracker,49724,5.0
2024-03-05,Facebook,Performance/ROAS,489.92,719,22886,9,951.27,Millennials,mobile finance solutions,48380,4.0
2024-05-13,Google Search,Performance/ROAS,493.38,4402,12336,6,434.81,Gen Z,top rated productivity app,14059,0.6
2024-02-06,Facebook,Brand Awareness,161.85,3683,3838,11,516.19,Millennials,best budget planning app,4974,1.3
2024-05-28,Google Search,Re-engagement,410.27,592,24854,5,372.33,Millennials,easy goal setting,19838,2.9
2024-04-11,Facebook,Performance/ROAS,400.74,2356,15283,9,86.45,Students,secure investment tracker,35460,3.8
2024-11-10,Facebook,Re-engagement,95.28,2472,46730,12,324.6,Working Professionals,top rated productivity app,26792,3.2
2024-10-13,Facebook,Performance/ROAS,115.43,2706,8631,4,75.017,Millennials,mobile finance solutions,8571,1.4
2024-11-03,Facebook,Performance/ROAS,267.77,1561,24599,11,467.85,Gen Z,mobile finance solutions,13528,0.7
2024-09-09,Google Search,Performance/ROAS,299.11,186,35765,9,856.81,Students,best budget planning app,27247,4.9
2024-10-23,Instagram,Performance/ROAS,310.42,4411,12189,8,215.67,Students,free habit tracker,5281,0.9
2024-02-03,Google Search,Performance/ROAS,107.2,2234,43680,14,591.43,Working Professionals,best budget planning app,9231,4.8
2024-11-22,Facebook,App Install,121.86,4589,7452,6,0.0,Gen Z,easy goal setting,1620,2.9
